AV7972,CUE,GPS,120,2026-02-07,17:45,158.00,Embraer 190,150
AV5965,CUE,GPS,120,2026-02-07,21:00,157.00,Boeing 737,150
AV4284,MEC,UIO,48,2026-02-07,06:30,98.00,Boeing 737,150
AV3321,MEC,UIO,45,2026-02-07,09:15,74.00,Embraer 190,150
AV2256,MEC,UIO,48,2026-02-07,13:00,68.00,Airbus A320,150
AV1855,MEC,UIO,54,2026-02-07,17:45,68.00,Boeing 737,150
AV9919,MEC,UIO,53,2026-02-07,21:00,60.00,Boeing 737,150
AV2537,MEC,GYE,58,2026-02-07,06:30,95.00,Embraer 190,150
AV8162,MEC,GYE,45,2026-02-07,09:15,67.00,Boeing 737,150
AV6137,MEC,GYE,49,2026-02-07,13:00,69.00,Airbus A320,150
AV4441,MEC,GYE,59,2026-02-07,17:45,80.00,Embraer 190,150
AV1575,MEC,GYE,46,2026-02-07,21:00,72.00,Airbus A320,150
AV2986,MEC,CUE,56,2026-02-07,06:30,89.00,Embraer 190,150
AV9193,MEC,CUE,57,2026-02-07,09:15,93.00,Embraer 190,150
AV5757,MEC,CUE,51,2026-02-07,13:00,82.00,Boeing 737,150
AV4165,MEC,CUE,55,2026-02-07,17:45,65.00,Embraer 190,150
AV1984,MEC,CUE,59,2026-02-07,21:00,67.00,Boeing 737,150
AV3763,MEC,GPS,120,2026-02-07,06:30,164.00,Embraer 190,150
AV8698,MEC,GPS,120,2026-02-07,09:15,170.00,Airbus A320,150
AV5758,MEC,GPS,120,2026-02-07,13:00,179.00,Airbus A320,150
AV3178,MEC,GPS,120,2026-02-07,17:45,176.00,Boeing 737,150
AV5520,MEC,GPS,120,2026-02-07,21:00,173.00,Boeing 737,150
AV5817,GPS,UIO,120,2026-02-07,06:30,168.00,Boeing 737,150
AV3812,GPS,UIO,120,2026-02-07,09:15,180.00,Boeing 737,150
AV9230,GPS,UIO,120,2026-02-07,13:00,154.00,Boeing 737,150
AV7769,GPS,UIO,120,2026-02-07,17:45,180.00,Airbus A320,150
AV1792,GPS,UIO,120,2026-02-07,21:00,169.00,Embraer 190,150
AV8060,GPS,GYE,120,2026-02-07,06:30,152.00,Embraer 190,150
AV3254,GPS,GYE,120,2026-02-07,09:15,179.00,Embraer 190,150
AV7472,GPS,GYE,120,2026-02-07,13:00,174.00,Boeing 737,150
AV9321,GPS,GYE,120,2026-02-07,17:45,175.00,Embraer 190,150
AV4794,GPS,GYE,120,2026-02-07,21:00,157.00,Airbus A320,150
AV9079,GPS,CUE,120,2026-02-07,06:30,184.00,Boeing 737,150
AV1197,GPS,CUE,120,2026-02-07,09:15,187.00,Embraer 190,150
AV8792,GPS,CUE,120,2026-02-07,13:00,175.00,Boeing 737,150
AV7927,GPS,CUE,120,2026-02-07,17:45,151.00,Boeing 737,150
AV8676,GPS,CUE,120,2026-02-07,21:00,183.00,Airbus A320,150
AV1980,GPS,MEC,120,2026-02-07,06:30,164.00,Boeing 737,150
AV2649,GPS,MEC,120,2026-02-07,09:15,181.00,Embraer 190,150
AV1574,GPS,MEC,120,2026-02-07,13:00,175.00,Boeing 737,150
AV2186,GPS,MEC,120,2026-02-07,17:45,159.00,Airbus A320,150
AV8882,GPS,MEC,120,2026-02-07,21:00,157.00,Boeing 737,150
AV7573,UIO,GYE,49,2026-02-08,06:30,61.00,Embraer 190,150
AV9650,UIO,GYE,49,2026-02-08,09:15,80.00,Airbus A320,150
AV9007,UIO,GYE,58,2026-02-08,13:00,82.00,Embraer 190,150
AV1971,UIO,GYE,49,2026-02-08,17:45,80.00,Airbus A320,150
AV5996,UIO,GYE,50,2026-02-08,21:00,73.00,Embraer 190,150
AV9291,UIO,CUE,58,2026-02-08,06:30,91.00,Boeing 737,150
AV5836,UIO,CUE,53,2026-02-08,09:15,72.00,Boeing 737,150
AV8955,UIO,CUE,56,2026-02-08,13:00,68.00,Embraer 190,150
AV1482,UIO,CUE,55,2026-02-08,17:45,86.00,Boeing 737,150
AV3887,UIO,CUE,45,2026-02-08,21:00,64.00,Boeing 737,150
AV5650,UIO,MEC,53,2026-02-08,06:30,93.00,Embraer 190,150
AV8956,UIO,MEC,50,2026-02-08,09:15,79.00,Embraer 190,150
AV2620,UIO,MEC,54,2026-02-08,13:00,74.00,Embraer 190,150
AV1363,UIO,MEC,56,2026-02-08,17:45,96.00,Embraer 190,150
AV2447,UIO,MEC,49,2026-02-08,21:00,81.00,Embraer 190,150
AV3564,UIO,GPS,120,2026-02-08,06:30,154.00,Embraer 190,150
AV8098,UIO,GPS,120,2026-02-08,09:15,153.00,Embraer 190,150
AV9135,UIO,GPS,120,2026-02-08,13:00,170.00,Embraer 190,150
AV4161,UIO,GPS,120,2026-02-08,17:45,185.00,Airbus A320,150
AV1614,UIO,GPS,120,2026-02-08,21:00,189.00,Embraer 190,150
AV4293,GYE,UIO,53,2026-02-08,06:30,61.00,Airbus A320,150
AV6060,GYE,UIO,49,2026-02-08,09:15,60.00,Airbus A320,150
AV4011,GYE,UIO,55,2026-02-08,13:00,68.00,Embraer 190,150
AV4224,GYE,UIO,48,2026-02-08,17:45,83.00,Boeing 737,150
AV5848,GYE,UIO,55,2026-02-08,21:00,64.00,Boeing 737,150
AV3376,GYE,CUE,59,2026-02-08,06:30,99.00,Airbus A320,150
AV9970,GYE,CUE,45,2026-02-08,09:15,79.00,Airbus A320,150
AV2058,GYE,CUE,47,2026-02-08,13:00,92.00,Boeing 737,150
AV1996,GYE,CUE,57,2026-02-08,17:45,98.00,Airbus A320,150
AV7045,GYE,CUE,54,2026-02-08,21:00,96.00,Airbus A320,150
AV8658,GYE,MEC,56,2026-02-08,06:30,66.00,Embraer 190,150
AV2256,GYE,MEC,54,2026-02-08,09:15,88.00,Airbus A320,150
AV9649,GYE,MEC,46,2026-02-08,13:00,75.00,Airbus A320,150
AV2328,GYE,MEC,53,2026-02-08,17:45,82.00,Airbus A320,150
AV3065,GYE,MEC,53,2026-02-08,21:00,99.00,Boeing 737,150
AV4032,GYE,GPS,120,2026-02-08,06:30,185.00,Airbus A320,150
AV1418,GYE,GPS,120,2026-02-08,09:15,164.00,Boeing 737,150
AV3529,GYE,GPS,120,2026-02-08,13:00,182.00,Airbus A320,150
AV7108,GYE,GPS,120,2026-02-08,17:45,174.00,Boeing 737,150
AV3718,GYE,GPS,120,2026-02-08,21:00,156.00,Boeing 737,150
AV1752,CUE,UIO,59,2026-02-08,06:30,61.00,Boeing 737,150
AV4443,CUE,UIO,54,2026-02-08,09:15,80.00,Airbus A320,150
AV6759,CUE,UIO,51,2026-02-08,13:00,66.00,Embraer 190,150
AV8240,CUE,UIO,49,2026-02-08,17:45,60.00,Airbus A320,150
AV2586,CUE,UIO,45,2026-02-08,21:00,85.00,Embraer 190,150
AV2047,CUE,GYE,51,2026-02-08,06:30,76.00,Embraer 190,150
AV8872,CUE,GYE,46,2026-02-08,09:15,72.00,Airbus A320,150
AV4520,CUE,GYE,51,2026-02-08,13:00,95.00,Embraer 190,150
AV6221,CUE,GYE,51,2026-02-08,17:45,90.00,Airbus A320,150
AV9887,CUE,GYE,45,2026-02-08,21:00,81.00,Embraer 190,150
AV2035,CUE,MEC,52,2026-02-08,06:30,96.00,Embraer 190,150
AV3977,CUE,MEC,51,2026-02-08,09:15,93.00,Embraer 190,150
AV3816,CUE,MEC,48,2026-02-08,13:00,93.00,Embraer 190,150
AV2828,CUE,MEC,45,2026-02-08,17:45,99.00,Boeing 737,150
AV1910,CUE,MEC,45,2026-02-08,21:00,92.00,Airbus A320,150
AV1642,CUE,GPS,120,2026-02-08,06:30,176.00,Embraer 190,150
AV2454,CUE,GPS,120,2026-02-08,09:15,156.00,Airbus A320,150
AV4891,CUE,GPS,120,2026-02-08,13:00,180.00,Boeing 737,150
AV2042,CUE,GPS,120,2026-02-08,17:45,174.00,Embraer 190,150
AV8508,CUE,GPS,120,2026-02-08,21:00,150.00,Boeing 737,150
AV4035,MEC,UIO,48,2026-02-08,06:30,83.00,Embraer 190,150
AV9090,MEC,UIO,55,2026-02-08,09:15,72.00,Embraer 190,150
AV3615,MEC,UIO,50,2026-02-08,13:00,82.00,Embraer 190,150
AV2786,MEC,UIO,53,2026-02-08,17:45,67.00,Embraer 190,150
AV8015,MEC,UIO,52,2026-02-08,21:00,63.00,Embraer 190,150
AV1585,MEC,GYE,50,2026-02-08,06:30,85.00,Boeing 737,150
AV4814,MEC,GYE,51,2026-02-08,09:15,84.00,Boeing 737,150
AV9329,MEC,GYE,45,2026-02-08,13:00,81.00,Embraer 190,150
AV8478,MEC,GYE,50,2026-02-08,17:45,84.00,Embraer 190,150
AV2902,MEC,GYE,48,2026-02-08,21:00,67.00,Embraer 190,150
AV1719,MEC,CUE,56,2026-02-08,06:30,62.00,Airbus A320,150
AV1486,MEC,CUE,51,2026-02-08,09:15,66.00,Airbus A320,150
AV5916,MEC,CUE,58,2026-02-08,13:00,89.00,Embraer 190,150
AV9675,MEC,CUE,51,2026-02-08,17:45,86.00,Embraer 190,150
AV4907,MEC,CUE,59,2026-02-08,21:00,78.00,Embraer 190,150
AV4741,MEC,GPS,120,2026-02-08,06:30,151.00,Airbus A320,150
AV3254,MEC,GPS,120,2026-02-08,09:15,154.00,Airbus A320,150
AV6423,MEC,GPS,120,2026-02-08,13:00,175.00,Embraer 190,150
AV8639,MEC,GPS,120,2026-02-08,17:45,172.00,Boeing 737,150
AV8525,MEC,GPS,120,2026-02-08,21:00,152.00,Airbus A320,150
AV6244,GPS,UIO,120,2026-02-08,06:30,183.00,Airbus A320,150
AV7594,GPS,UIO,120,2026-02-08,09:15,178.00,Boeing 737,150
AV4603,GPS,UIO,120,2026-02-08,13:00,171.00,Embraer 190,150
AV8541,GPS,UIO,120,2026-02-08,17:45,180.00,Airbus A320,150
AV4409,GPS,UIO,120,2026-02-08,21:00,154.00,Embraer 190,150
AV1314,GPS,GYE,120,2026-02-08,06:30,189.00,Boeing 737,150
AV7126,GPS,GYE,120,2026-02-08,09:15,188.00,Boeing 737,150
AV9572,GPS,GYE,120,2026-02-08,13:00,187.00,Airbus A320,150
AV4138,GPS,GYE,120,2026-02-08,17:45,168.00,Embraer 190,150
AV2407,GPS,GYE,120,2026-02-08,21:00,154.00,Airbus A320,150
AV3182,GPS,CUE,120,2026-02-08,06:30,164.00,Boeing 737,150
AV4488,GPS,CUE,120,2026-02-08,09:15,159.00,Boeing 737,150
AV2688,GPS,CUE,120,2026-02-08,13:00,182.00,Airbus A320,150
AV9018,GPS,CUE,120,2026-02-08,17:45,163.00,Embraer 190,150
AV8433,GPS,CUE,120,2026-02-08,21:00,169.00,Embraer 190,150
AV4319,GPS,MEC,120,2026-02-08,06:30,172.00,Embraer 190,150
AV2160,GPS,MEC,120,2026-02-08,09:15,166.00,Boeing 737,150
AV5604,GPS,MEC,120,2026-02-08,13:00,164.00,Embraer 190,150
AV2190,GPS,MEC,120,2026-02-08,17:45,153.00,Embraer 190,150
AV2759,GPS,MEC,120,2026-02-08,21:00,162.00,Embraer 190,150
AV7531,UIO,GYE,59,2026-02-09,06:30,99.00,Boeing 737,150
AV5774,UIO,GYE,47,2026-02-09,09:15,91.00,Embraer 190,150
AV1155,UIO,GYE,52,2026-02-09,13:00,70.00,Boeing 737,150
AV4624,UIO,GYE,48,2026-02-09,17:45,73.00,Embraer 190,150
AV3707,UIO,GYE,50,2026-02-09,21:00,85.00,Embraer 190,150
AV7508,UIO,CUE,59,2026-02-09,06:30,84.00,Airbus A320,150
AV6918,UIO,CUE,51,2026-02-09,09:15,94.00,Airbus A320,150
AV8628,UIO,CUE,45,2026-02-09,13:00,75.00,Boeing 737,150
AV3312,UIO,CUE,58,2026-02-09,17:45,76.00,Embraer 190,150
AV3438,UIO,CUE,46,2026-02-09,21:00,75.00,Boeing 737,150
AV1568,UIO,MEC,52,2026-02-09,06:30,99.00,Embraer 190,150
AV6691,UIO,MEC,48,2026-02-09,09:15,70.00,Embraer 190,150
AV6742,UIO,MEC,55,2026-02-09,13:00,89.00,Airbus A320,150
AV7474,UIO,MEC,59,2026-02-09,17:45,94.00,Airbus A320,150
AV6045,UIO,MEC,53,2026-02-09,21:00,69.00,Embraer 190,150
AV3929,UIO,GPS,120,2026-02-09,06:30,174.00,Boeing 737,150
AV3035,UIO,GPS,120,2026-02-09,09:15,189.00,Embraer 190,150
AV3777,UIO,GPS,120,2026-02-09,13:00,170.00,Boeing 737,150
AV7524,UIO,GPS,120,2026-02-09,17:45,180.00,Embraer 190,150
AV4146,UIO,GPS,120,2026-02-09,21:00,169.00,Boeing 737,150
AV8734,GYE,UIO,57,2026-02-09,06:30,64.00,Embraer 190,150
AV5706,GYE,UIO,47,2026-02-09,09:15,96.00,Boeing 737,150
AV9792,GYE,UIO,50,2026-02-09,13:00,65.00,Airbus A320,150
AV2723,GYE,UIO,52,2026-02-09,17:45,94.00,Airbus A320,150
AV5932,GYE,UIO,55,2026-02-09,21:00,93.00,Embraer 190,150
AV1909,GYE,CUE,51,2026-02-09,06:30,96.00,Embraer 190,150
AV4283,GYE,CUE,55,2026-02-09,09:15,74.00,Boeing 737,150
AV4952,GYE,CUE,53,2026-02-09,13:00,95.00,Boeing 737,150
AV8961,GYE,CUE,56,2026-02-09,17:45,68.00,Boeing 737,150
AV5635,GYE,CUE,46,2026-02-09,21:00,61.00,Embraer 190,150
AV8133,GYE,MEC,50,2026-02-09,06:30,61.00,Embraer 190,150
AV8258,GYE,MEC,56,2026-02-09,09:15,96.00,Airbus A320,150
AV7093,GYE,MEC,53,2026-02-09,13:00,85.00,Embraer 190,150
AV3193,GYE,MEC,48,2026-02-09,17:45,63.00,Airbus A320,150
AV2964,GYE,MEC,57,2026-02-09,21:00,83.00,Airbus A320,150
AV1624,GYE,GPS,120,2026-02-09,06:30,153.00,Embraer 190,150
AV2143,GYE,GPS,120,2026-02-09,09:15,156.00,Boeing 737,150
AV7530,GYE,GPS,120,2026-02-09,13:00,181.00,Boeing 737,150
AV8805,GYE,GPS,120,2026-02-09,17:45,153.00,Airbus A320,150
AV3264,GYE,GPS,120,2026-02-09,21:00,176.00,Airbus A320,150
AV1543,CUE,UIO,59,2026-02-09,06:30,95.00,Boeing 737,150
AV6973,CUE,UIO,46,2026-02-09,09:15,69.00,Airbus A320,150
AV6316,CUE,UIO,45,2026-02-09,13:00,78.00,Airbus A320,150
AV5986,CUE,UIO,52,2026-02-09,17:45,73.00,Boeing 737,150
AV6699,CUE,UIO,52,2026-02-09,21:00,60.00,Airbus A320,150
AV4405,CUE,GYE,59,2026-02-09,06:30,99.00,Embraer 190,150
AV6527,CUE,GYE,46,2026-02-09,09:15,78.00,Boeing 737,150
AV2567,CUE,GYE,51,2026-02-09,13:00,77.00,Airbus A320,150
AV6139,CUE,GYE,49,2026-02-09,17:45,98.00,Embraer 190,150
AV4752,CUE,GYE,49,2026-02-09,21:00,67.00,Airbus A320,150
AV9006,CUE,MEC,58,2026-02-09,06:30,75.00,Boeing 737,150
AV9941,CUE,MEC,51,2026-02-09,09:15,93.00,Boeing 737,150
AV9440,CUE,MEC,50,2026-02-09,13:00,68.00,Embraer 190,150
AV5775,CUE,MEC,57,2026-02-09,17:45,97.00,Embraer 190,150
AV4042,CUE,MEC,55,2026-02-09,21:00,89.00,Boeing 737,150
AV5641,CUE,GPS,120,2026-02-09,06:30,187.00,Embraer 190,150
AV7454,CUE,GPS,120,2026-02-09,09:15,175.00,Airbus A320,150
AV9465,CUE,GPS,120,2026-02-09,13:00,160.00,Boeing 737,150
AV9645,CUE,GPS,120,2026-02-09,17:45,175.00,Boeing 737,150
AV9756,CUE,GPS,120,2026-02-09,21:00,151.00,Boeing 737,150
AV4134,MEC,UIO,54,2026-02-09,06:30,76.00,Boeing 737,150
AV6861,MEC,UIO,45,2026-02-09,09:15,72.00,Embraer 190,150
AV9750,MEC,UIO,55,2026-02-09,13:00,64.00,Boeing 737,150
AV7232,MEC,UIO,53,2026-02-09,17:45,72.00,Airbus A320,150
AV8413,MEC,UIO,51,2026-02-09,21:00,78.00,Airbus A320,150
AV2086,MEC,GYE,48,2026-02-09,06:30,93.00,Boeing 737,150
AV6384,MEC,GYE,56,2026-02-09,09:15,96.00,Embraer 190,150
AV1355,MEC,GYE,47,2026-02-09,13:00,62.00,Airbus A320,150
AV6299,MEC,GYE,55,2026-02-09,17:45,83.00,Embraer 190,150
AV4397,MEC,GYE,58,2026-02-09,21:00,72.00,Boeing 737,150
AV5112,MEC,CUE,51,2026-02-09,06:30,97.00,Airbus A320,150
AV6213,MEC,CUE,53,2026-02-09,09:15,76.00,Embraer 190,150
AV5540,MEC,CUE,59,2026-02-09,13:00,74.00,Boeing 737,150
AV8316,MEC,CUE,50,2026-02-09,17:45,85.00,Airbus A320,150
AV4759,MEC,CUE,50,2026-02-09,21:00,89.00,Airbus A320,150
AV9848,MEC,GPS,120,2026-02-09,06:30,166.00,Embraer 190,150
AV9355,MEC,GPS,120,2026-02-09,09:15,161.00,Boeing 737,150
AV4990,MEC,GPS,120,2026-02-09,13:00,156.00,Boeing 737,150
AV9088,MEC,GPS,120,2026-02-09,17:45,171.00,Boeing 737,150
AV6072,MEC,GPS,120,2026-02-09,21:00,153.00,Boeing 737,150
AV5016,GPS,UIO,120,2026-02-09,06:30,155.00,Boeing 737,150
AV8526,GPS,UIO,120,2026-02-09,09:15,157.00,Boeing 737,150
AV3098,GPS,UIO,120,2026-02-09,13:00,170.00,Airbus A320,150
AV9349,GPS,UIO,120,2026-02-09,17:45,184.00,Embraer 190,150
AV5740,GPS,UIO,120,2026-02-09,21:00,167.00,Embraer 190,150
AV7357,GPS,GYE,120,2026-02-09,06:30,178.00,Embraer 190,150
AV3089,GPS,GYE,120,2026-02-09,09:15,175.00,Boeing 737,150
AV6534,GPS,GYE,120,2026-02-09,13:00,155.00,Boeing 737,150
AV7374,GPS,GYE,120,2026-02-09,17:45,180.00,Airbus A320,150
AV3669,GPS,GYE,120,2026-02-09,21:00,161.00,Boeing 737,150
AV6823,GPS,CUE,120,2026-02-09,06:30,158.00,Airbus A320,150
AV1482,GPS,CUE,120,2026-02-09,09:15,162.00,Embraer 190,150
AV5157,GPS,CUE,120,2026-02-09,13:00,177.00,Airbus A320,150
AV2076,GPS,CUE,120,2026-02-09,17:45,170.00,Airbus A320,150
AV9650,GPS,CUE,120,2026-02-09,21:00,165.00,Airbus A320,150
AV6634,GPS,MEC,120,2026-02-09,06:30,175.00,Airbus A320,150
AV8455,GPS,MEC,120,2026-02-09,09:15,185.00,Embraer 190,150
AV6001,GPS,MEC,120,2026-02-09,13:00,163.00,Boeing 737,150
AV3990,GPS,MEC,120,2026-02-09,17:45,163.00,Embraer 190,150
AV1553,GPS,MEC,120,2026-02-09,21:00,170.00,Airbus A320,150
AV6132,UIO,GYE,55,2026-02-10,06:30,99.00,Embraer 190,150
AV4011,UIO,GYE,45,2026-02-10,09:15,93.00,Boeing 737,150
AV3013,UIO,GYE,53,2026-02-10,13:00,70.00,Embraer 190,150
AV4011,UIO,GYE,54,2026-02-10,17:45,96.00,Boeing 737,150
AV6701,UIO,GYE,59,2026-02-10,21:00,88.00,Boeing 737,150
AV9113,UIO,CUE,45,2026-02-10,06:30,62.00,Embraer 190,150
AV3378,UIO,CUE,49,2026-02-10,09:15,90.00,Embraer 190,150
AV3593,UIO,CUE,46,2026-02-10,13:00,69.00,Boeing 737,150
AV9633,UIO,CUE,59,2026-02-10,17:45,81.00,Embraer 190,150
AV3884,UIO,CUE,57,2026-02-10,21:00,94.00,Embraer 190,150
AV3355,UIO,MEC,59,2026-02-10,06:30,67.00,Airbus A320,150
AV3331,UIO,MEC,56,2026-02-10,09:15,77.00,Boeing 737,150
AV7115,UIO,MEC,51,2026-02-10,13:00,62.00,Boeing 737,150
AV2250,UIO,MEC,46,2026-02-10,17:45,93.00,Embraer 190,150
AV6397,UIO,MEC,54,2026-02-10,21:00,69.00,Boeing 737,150
AV6758,UIO,GPS,120,2026-02-10,06:30,160.00,Boeing 737,150
AV8985,UIO,GPS,120,2026-02-10,09:15,188.00,Embraer 190,150
AV7700,UIO,GPS,120,2026-02-10,13:00,173.00,Airbus A320,150
AV1653,UIO,GPS,120,2026-02-10,17:45,177.00,Boeing 737,150
AV2629,UIO,GPS,120,2026-02-10,21:00,167.00,Airbus A320,150
AV4429,GYE,UIO,49,2026-02-10,06:30,99.00,Airbus A320,150
AV3466,GYE,UIO,54,2026-02-10,09:15,82.00,Embraer 190,150
AV2447,GYE,UIO,58,2026-02-10,13:00,83.00,Boeing 737,150
AV2945,GYE,UIO,58,2026-02-10,17:45,77.00,Boeing 737,150
AV6184,GYE,UIO,48,2026-02-10,21:00,61.00,Boeing 737,150
AV6960,GYE,CUE,49,2026-02-10,06:30,72.00,Embraer 190,150
AV9581,GYE,CUE,54,2026-02-10,09:15,73.00,Boeing 737,150
AV4768,GYE,CUE,49,2026-02-10,13:00,85.00,Boeing 737,150
AV5106,GYE,CUE,52,2026-02-10,17:45,76.00,Boeing 737,150
AV8003,GYE,CUE,51,2026-02-10,21:00,98.00,Embraer 190,150
AV3359,GYE,MEC,58,2026-02-10,06:30,83.00,Boeing 737,150
AV9663,GYE,MEC,54,2026-02-10,09:15,62.00,Embraer 190,150
AV3640,GYE,MEC,56,2026-02-10,13:00,64.00,Boeing 737,150
AV1225,GYE,MEC,48,2026-02-10,17:45,73.00,Embraer 190,150
AV6414,GYE,MEC,56,2026-02-10,21:00,60.00,Airbus A320,150
AV1980,GYE,GPS,120,2026-02-10,06:30,162.00,Airbus A320,150
AV9563,GYE,GPS,120,2026-02-10,09:15,155.00,Boeing 737,150
AV1299,GYE,GPS,120,2026-02-10,13:00,167.00,Airbus A320,150
AV4434,GYE,GPS,120,2026-02-10,17:45,159.00,Boeing 737,150
AV3071,GYE,GPS,120,2026-02-10,21:00,151.00,Embraer 190,150
AV5591,CUE,UIO,56,2026-02-10,06:30,98.00,Boeing 737,150
AV5662,CUE,UIO,50,2026-02-10,09:15,83.00,Embraer 190,150
AV5344,CUE,UIO,59,2026-02-10,13:00,80.00,Airbus A320,150
AV8963,CUE,UIO,54,2026-02-10,17:45,81.00,Embraer 190,150
AV6716,CUE,UIO,50,2026-02-10,21:00,63.00,Airbus A320,150
AV1627,CUE,GYE,46,2026-02-10,06:30,64.00,Airbus A320,150
AV9256,CUE,GYE,55,2026-02-10,09:15,86.00,Airbus A320,150
AV6987,CUE,GYE,45,2026-02-10,13:00,94.00,Airbus A320,150
AV4233,CUE,GYE,58,2026-02-10,17:45,72.00,Embraer 190,150
AV6690,CUE,GYE,58,2026-02-10,21:00,95.00,Embraer 190,150
AV3640,CUE,MEC,51,2026-02-10,06:30,79.00,Airbus A320,150
AV4426,CUE,MEC,54,2026-02-10,09:15,78.00,Embraer 190,150
AV2662,CUE,MEC,59,2026-02-10,13:00,65.00,Embraer 190,150
AV3637,CUE,MEC,45,2026-02-10,17:45,84.00,Embraer 190,150
AV8663,CUE,MEC,45,2026-02-10,21:00,93.00,Airbus A320,150
AV2760,CUE,GPS,120,2026-02-10,06:30,187.00,Embraer 190,150
AV7169,CUE,GPS,120,2026-02-10,09:15,176.00,Airbus A320,150
AV8370,CUE,GPS,120,2026-02-10,13:00,184.00,Airbus A320,150
AV1518,CUE,GPS,120,2026-02-10,17:45,170.00,Airbus A320,150
AV2584,CUE,GPS,120,2026-02-10,21:00,181.00,Boeing 737,150
AV9638,MEC,UIO,49,2026-02-10,06:30,60.00,Embraer 190,150
AV4129,MEC,UIO,45,2026-02-10,09:15,88.00,Airbus A320,150
AV2399,MEC,UIO,51,2026-02-10,13:00,67.00,Embraer 190,150
AV2922,MEC,UIO,47,2026-02-10,17:45,73.00,Airbus A320,150
AV5404,MEC,UIO,50,2026-02-10,21:00,95.00,Airbus A320,150
AV5092,MEC,GYE,59,2026-02-10,06:30,97.00,Embraer 190,150
AV5798,MEC,GYE,46,2026-02-10,09:15,62.00,Airbus A320,150
AV8885,MEC,GYE,49,2026-02-10,13:00,87.00,Airbus A320,150
AV3895,MEC,GYE,50,2026-02-10,17:45,63.00,Boeing 737,150
AV7501,MEC,GYE,48,2026-02-10,21:00,93.00,Embraer 190,150
AV3694,MEC,CUE,56,2026-02-10,06:30,60.00,Boeing 737,150
AV9591,MEC,CUE,56,2026-02-10,09:15,99.00,Embraer 190,150
AV6985,MEC,CUE,55,2026-02-10,13:00,88.00,Boeing 737,150
AV3902,MEC,CUE,58,2026-02-10,17:45,96.00,Embraer 190,150
AV5441,MEC,CUE,55,2026-02-10,21:00,82.00,Airbus A320,150
AV1210,MEC,GPS,120,2026-02-10,06:30,154.00,Boeing 737,150
AV6845,MEC,GPS,120,2026-02-10,09:15,161.00,Embraer 190,150
AV7758,MEC,GPS,120,2026-02-10,13:00,169.00,Embraer 190,150
AV5858,MEC,GPS,120,2026-02-10,17:45,178.00,Boeing 737,150
AV8708,MEC,GPS,120,2026-02-10,21:00,165.00,Boeing 737,150
AV6400,GPS,UIO,120,2026-02-10,06:30,170.00,Boeing 737,150
AV3986,GPS,UIO,120,2026-02-10,09:15,176.00,Embraer 190,150
AV4534,GPS,UIO,120,2026-02-10,13:00,172.00,Airbus A320,150
AV1796,GPS,UIO,120,2026-02-10,17:45,183.00,Embraer 190,150
AV6836,GPS,UIO,120,2026-02-10,21:00,151.00,Boeing 737,150
AV2430,GPS,GYE,120,2026-02-10,06:30,182.00,Embraer 190,150
AV5242,GPS,GYE,120,2026-02-10,09:15,175.00,Embraer 190,150
AV5662,GPS,GYE,120,2026-02-10,13:00,169.00,Boeing 737,150
AV2079,GPS,GYE,120,2026-02-10,17:45,151.00,Airbus A320,150
AV4822,GPS,GYE,120,2026-02-10,21:00,180.00,Boeing 737,150
AV4853,GPS,CUE,120,2026-02-10,06:30,161.00,Boeing 737,150
AV7015,GPS,CUE,120,2026-02-10,09:15,183.00,Airbus A320,150
AV4015,GPS,CUE,120,2026-02-10,13:00,188.00,Boeing 737,150
AV7154,GPS,CUE,120,2026-02-10,17:45,175.00,Airbus A320,150
AV4379,GPS,CUE,120,2026-02-10,21:00,182.00,Embraer 190,150
AV5338,GPS,MEC,120,2026-02-10,06:30,181.00,Embraer 190,150
AV9917,GPS,MEC,120,2026-02-10,09:15,162.00,Embraer 190,150
AV7374,GPS,MEC,120,2026-02-10,13:00,171.00,Boeing 737,150
AV2099,GPS,MEC,120,2026-02-10,17:45,166.00,Embraer 190,150
AV7514,GPS,MEC,120,2026-02-10,21:00,150.00,Boeing 737,150
AV8013,UIO,GYE,51,2026-02-11,06:30,89.00,Airbus A320,150
AV3822,UIO,GYE,45,2026-02-11,09:15,76.00,Airbus A320,150
AV2588,UIO,GYE,58,2026-02-11,13:00,72.00,Airbus A320,150
AV2665,UIO,GYE,59,2026-02-11,17:45,85.00,Embraer 190,150
AV6445,UIO,GYE,55,2026-02-11,21:00,67.00,Embraer 190,150
AV4657,UIO,CUE,49,2026-02-11,06:30,64.00,Boeing 737,150
AV7228,UIO,CUE,51,2026-02-11,09:15,71.00,Embraer 190,150
AV5715,UIO,CUE,47,2026-02-11,13:00,93.00,Boeing 737,150
AV6771,UIO,CUE,59,2026-02-11,17:45,73.00,Boeing 737,150
AV2827,UIO,CUE,45,2026-02-11,21:00,79.00,Airbus A320,150
AV5957,UIO,MEC,46,2026-02-11,06:30,64.00,Boeing 737,150
AV8123,UIO,MEC,49,2026-02-11,09:15,90.00,Boeing 737,150
AV1334,UIO,MEC,52,2026-02-11,13:00,88.00,Boeing 737,150
AV2001,UIO,MEC,47,2026-02-11,17:45,78.00,Boeing 737,150
AV4820,UIO,MEC,54,2026-02-11,21:00,83.00,Boeing 737,150
AV3941,UIO,GPS,120,2026-02-11,06:30,179.00,Embraer 190,150
